gap_rank,approved_symbol,approved_name,target_id,biotype,association_score,literature_mentions,trial_mentions,literature_documents_mentioned,trial_documents_mentioned,literature_to_trial_gap_signal,evidence_strength_norm,literature_signal_norm,trial_signal_norm,underexploration_norm,literature_trial_gap_norm,gap_score,conservative_gap_score,gap_category,gap_interpretation_tier,text_coverage_status,symbol_ambiguity_flag,mention_match_quality,interpretation_note
62,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8,ENSG00000119421,protein_coding,0.5284709157316196,0,0,0,0,0,0.3669856298463873,0.0,0.0,1.0,0.0,0.146794,0.183493,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
63,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,ENSG00000178127,protein_coding,0.5277532415855091,0,0,0,0,0,0.3656541531060462,0.0,0.0,1.0,0.0,0.146262,0.182827,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
64,LSM6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",ENSG00000164167,protein_coding,0.5268771472813407,0,0,0,0,0,0.36402876476696877,0.0,0.0,1.0,0.0,0.145612,0.182014,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
65,MTMR3,myotubularin related protein 3,ENSG00000100330,protein_coding,0.5262820110553627,0,0,0,0,0,0.36292462851443885,0.0,0.0,1.0,0.0,0.14517,0.181462,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
66,SLC6A2,solute carrier family 6 member 2,ENSG00000103546,protein_coding,0.5253338035950694,0,0,0,0,0,0.36116545105870834,0.0,0.0,1.0,0.0,0.144466,0.180583,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
67,CDKN2A,cyclin dependent kinase inhibitor 2A,ENSG00000147889,protein_coding,0.5252849051254936,0,0,0,0,0,0.3610747313703494,0.0,0.0,1.0,0.0,0.14443,0.180537,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
68,CDKN1C,cyclin dependent kinase inhibitor 1C,ENSG00000129757,protein_coding,0.5250486731811728,0,0,0,0,0,0.36063645817785195,0.0,0.0,1.0,0.0,0.144255,0.180318,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
69,CDK1,cyclin dependent kinase 1,ENSG00000170312,protein_coding,0.5248755708356222,0,0,0,0,0,0.36031530720975846,0.0,0.0,1.0,0.0,0.144126,0.180158,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
70,RIOK2,RIO kinase 2,ENSG00000058729,protein_coding,0.5244154452261425,0,0,0,0,0,0.3594616516197142,0.0,0.0,1.0,0.0,0.143785,0.179731,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
71,DRD2,dopamine receptor D2,ENSG00000149295,protein_coding,0.5239248574008657,0,0,0,0,0,0.35855148050376895,0.0,0.0,1.0,0.0,0.143421,0.179276,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
72,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,ENSG00000023228,protein_coding,0.5232633839227692,0,0,0,0,0,0.3573242709753065,0.0,0.0,1.0,0.0,0.14293,0.178662,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
73,DDX39B,DExD-box helicase 39B,ENSG00000198563,protein_coding,0.5222917544590315,0,0,0,0,0,0.3555216394632088,0.0,0.0,1.0,0.0,0.142209,0.177761,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
74,ATP6V1B2,ATPase H+ transporting V1 subunit B2,ENSG00000147416,protein_coding,0.5211752723946863,0,0,0,0,0,0.3534502677860485,0.0,0.0,1.0,0.0,0.14138,0.176725,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
75,CD2AP,CD2 associated protein,ENSG00000198087,protein_coding,0.5188400429995826,0,0,0,0,0,0.3491177951175093,0.0,0.0,1.0,0.0,0.139647,0.174559,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
76,UQCRC1,ubiquinol-cytochrome c reductase core protein 1,ENSG00000010256,protein_coding,0.5183860713313272,0,0,0,0,0,0.34827555672793964,0.0,0.0,1.0,0.0,0.13931,0.174138,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
77,ADRA2C,adrenoceptor alpha 2C,ENSG00000184160,protein_coding,0.5163074785207125,0,0,0,0,0,0.34441921329551606,0.0,0.0,1.0,0.0,0.137768,0.17221,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
78,AURKA,aurora kinase A,ENSG00000087586,protein_coding,0.5155270888510811,0,0,0,0,0,0.34297138255067483,0.0,0.0,1.0,0.0,0.137189,0.171486,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
79,CAST,calpastatin,ENSG00000153113,lncRNA,0.3807409956883003,1,0,1,0,1,0.09290727066885007,0.16260831227163416,0.0,1.0,0.16260831227163416,0.134728,0.127758,Moderate gap signal,Low-priority / weak gap signal,checked_with_mentions,low,reliable,Low text signal; gap score primarily reflects Open Targets evidence strength. Does not represent a confirmed gap candidate in this framework.
80,ADRA2A,adrenoceptor alpha 2A,ENSG00000150594,protein_coding,0.5118463597412175,0,0,0,0,0,0.3361426494496713,0.0,0.0,1.0,0.0,0.134457,0.168071,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
81,MPO,myeloperoxidase,ENSG00000005381,protein_coding,0.5117547282373773,0,0,0,0,0,0.3359726485980217,0.0,0.0,1.0,0.0,0.134389,0.167986,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,moderate,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
82,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,ENSG00000158864,protein_coding,0.5110539411128694,0,0,0,0,0,0.3346725017817129,0.0,0.0,1.0,0.0,0.133869,0.167336,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
83,CASS4,Cas scaffold protein family member 4,ENSG00000087589,protein_coding,0.5104872560249373,0,0,0,0,0,0.33362114997007397,0.0,0.0,1.0,0.0,0.133448,0.166811,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
84,SLC18A2,solute carrier family 18 member A2,ENSG00000165646,protein_coding,0.5094579284886787,0,0,0,0,0,0.33171147316180594,0.0,0.0,1.0,0.0,0.132685,0.165856,Moderate gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
